IdGasto,IdSucursal,IdTipoGasto,Fecha,Monto,Fecha_Año,Fecha_Mes,Fecha_Periodo,MinMonto,MaxMonto,Calidad_Monto
838,24,2,2015-07-01,339.91,2015,7,201507,286.225,373.91499999999996,Sin errores
839,24,3,2015-07-01,113.58,2015,7,201507,95.57250000000002,124.6575,Sin errores
840,24,4,2015-07-01,1080.03,2015,7,201507,948.70125,1251.79875,Sin errores
841,18,1,2015-08-01,1192.64,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
842,18,2,2015-08-01,336.94,2015,8,201508,286.225,373.91499999999996,Sin errores
843,18,3,2015-08-01,103.77,2015,8,201508,95.57250000000002,124.6575,Sin errores
844,18,4,2015-08-01,1019.19,2015,8,201508,948.70125,1251.79875,Sin errores
845,1,1,2015-08-01,1182.79,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
846,1,2,2015-08-01,316.91,2015,8,201508,286.225,373.91499999999996,Sin errores
847,1,3,2015-08-01,113.35,2015,8,201508,95.57250000000002,124.6575,Sin errores
848,1,4,2015-08-01,1098.47,2015,8,201508,948.70125,1251.79875,Sin errores
849,2,1,2015-08-01,1091.79,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
850,2,2,2015-08-01,349.07,2015,8,201508,286.225,373.91499999999996,Sin errores
851,2,3,2015-08-01,114.24,2015,8,201508,95.57250000000002,124.6575,Sin errores
852,2,4,2015-08-01,1021.29,2015,8,201508,948.70125,1251.79875,Sin errores
853,3,1,2015-08-01,1079.26,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
854,3,2,2015-08-01,339.74,2015,8,201508,286.225,373.91499999999996,Sin errores
855,3,3,2015-08-01,102.45,2015,8,201508,95.57250000000002,124.6575,Sin errores
856,3,4,2015-08-01,1125.25,2015,8,201508,948.70125,1251.79875,Sin errores
857,4,1,2015-08-01,1152.66,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
858,4,2,2015-08-01,356.27,2015,8,201508,286.225,373.91499999999996,Sin errores
859,4,3,2015-08-01,107.98,2015,8,201508,95.57250000000002,124.6575,Sin errores
860,4,4,2015-08-01,1036.22,2015,8,201508,948.70125,1251.79875,Sin errores
861,5,1,2015-08-01,1141.78,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
862,5,2,2015-08-01,300.07,2015,8,201508,286.225,373.91499999999996,Sin errores
863,5,3,2015-08-01,117.58,2015,8,201508,95.57250000000002,124.6575,Sin errores
864,5,4,2015-08-01,1078.49,2015,8,201508,948.70125,1251.79875,Sin errores
865,6,1,2015-08-01,1064.95,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
866,6,2,2015-08-01,326.78,2015,8,201508,286.225,373.91499999999996,Sin errores
867,6,3,2015-08-01,105.14,2015,8,201508,95.57250000000002,124.6575,Sin errores
868,6,4,2015-08-01,1189.37,2015,8,201508,948.70125,1251.79875,Sin errores
869,7,1,2015-08-01,1192.59,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
870,7,2,2015-08-01,358.44,2015,8,201508,286.225,373.91499999999996,Sin errores
871,7,3,2015-08-01,119.63,2015,8,201508,95.57250000000002,124.6575,Sin errores
872,7,4,2015-08-01,1196.97,2015,8,201508,948.70125,1251.79875,Sin errores
873,8,1,2015-08-01,1196.0,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
874,8,2,2015-08-01,356.74,2015,8,201508,286.225,373.91499999999996,Sin errores
875,8,3,2015-08-01,115.76,2015,8,201508,95.57250000000002,124.6575,Sin errores
876,8,4,2015-08-01,1020.62,2015,8,201508,948.70125,1251.79875,Sin errores
877,9,1,2015-08-01,1030.32,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
878,9,2,2015-08-01,326.92,2015,8,201508,286.225,373.91499999999996,Sin errores
879,9,3,2015-08-01,115.77,2015,8,201508,95.57250000000002,124.6575,Sin errores
880,9,4,2015-08-01,1119.51,2015,8,201508,948.70125,1251.79875,Sin errores
881,10,1,2015-08-01,1124.31,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
882,10,2,2015-08-01,318.91,2015,8,201508,286.225,373.91499999999996,Sin errores
883,10,3,2015-08-01,114.22,2015,8,201508,95.57250000000002,124.6575,Sin errores
884,10,4,2015-08-01,1121.85,2015,8,201508,948.70125,1251.79875,Sin errores
885,13,1,2015-08-01,1182.69,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
886,13,2,2015-08-01,344.38,2015,8,201508,286.225,373.91499999999996,Sin errores
887,13,3,2015-08-01,119.15,2015,8,201508,95.57250000000002,124.6575,Sin errores
888,13,4,2015-08-01,1113.84,2015,8,201508,948.70125,1251.79875,Sin errores
889,15,1,2015-08-01,1194.65,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
890,15,2,2015-08-01,309.51,2015,8,201508,286.225,373.91499999999996,Sin errores
891,15,3,2015-08-01,117.46,2015,8,201508,95.57250000000002,124.6575,Sin errores
892,15,4,2015-08-01,1177.77,2015,8,201508,948.70125,1251.79875,Sin errores
893,20,1,2015-08-01,1165.13,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
894,20,2,2015-08-01,327.7,2015,8,201508,286.225,373.91499999999996,Sin errores
895,20,3,2015-08-01,116.62,2015,8,201508,95.57250000000002,124.6575,Sin errores
896,20,4,2015-08-01,1154.26,2015,8,201508,948.70125,1251.79875,Sin errores
897,17,1,2015-08-01,1072.55,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
898,17,2,2015-08-01,330.0,2015,8,201508,286.225,373.91499999999996,Sin errores
899,17,3,2015-08-01,108.23,2015,8,201508,95.57250000000002,124.6575,Sin errores
900,17,4,2015-08-01,1111.54,2015,8,201508,948.70125,1251.79875,Sin errores
901,21,1,2015-08-01,1110.77,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
902,21,2,2015-08-01,305.78,2015,8,201508,286.225,373.91499999999996,Sin errores
903,21,3,2015-08-01,116.4,2015,8,201508,95.57250000000002,124.6575,Sin errores
904,21,4,2015-08-01,1162.12,2015,8,201508,948.70125,1251.79875,Sin errores
905,22,1,2015-08-01,1118.65,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
906,22,2,2015-08-01,332.06,2015,8,201508,286.225,373.91499999999996,Sin errores
907,22,3,2015-08-01,117.85,2015,8,201508,95.57250000000002,124.6575,Sin errores
908,22,4,2015-08-01,1171.63,2015,8,201508,948.70125,1251.79875,Sin errores
909,12,1,2015-08-01,1122.8,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
910,12,2,2015-08-01,329.74,2015,8,201508,286.225,373.91499999999996,Sin errores
911,12,3,2015-08-01,112.72,2015,8,201508,95.57250000000002,124.6575,Sin errores
912,12,4,2015-08-01,1138.59,2015,8,201508,948.70125,1251.79875,Sin errores
913,14,1,2015-08-01,1111.38,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
914,14,2,2015-08-01,342.34,2015,8,201508,286.225,373.91499999999996,Sin errores
915,14,3,2015-08-01,117.15,2015,8,201508,95.57250000000002,124.6575,Sin errores
916,14,4,2015-08-01,1033.96,2015,8,201508,948.70125,1251.79875,Sin errores
917,19,1,2015-08-01,1055.4,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
918,19,2,2015-08-01,352.54,2015,8,201508,286.225,373.91499999999996,Sin errores
919,19,3,2015-08-01,110.95,2015,8,201508,95.57250000000002,124.6575,Sin errores
920,19,4,2015-08-01,1022.11,2015,8,201508,948.70125,1251.79875,Sin errores
921,16,1,2015-08-01,1182.0,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
922,16,2,2015-08-01,313.11,2015,8,201508,286.225,373.91499999999996,Sin errores
923,16,3,2015-08-01,107.25,2015,8,201508,95.57250000000002,124.6575,Sin errores
924,16,4,2015-08-01,1031.43,2015,8,201508,948.70125,1251.79875,Sin errores
925,11,1,2015-08-01,1139.63,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
926,11,2,2015-08-01,301.16,2015,8,201508,286.225,373.91499999999996,Sin errores
927,11,3,2015-08-01,100.04,2015,8,201508,95.57250000000002,124.6575,Sin errores
928,11,4,2015-08-01,1190.54,2015,8,201508,948.70125,1251.79875,Sin errores
929,25,1,2015-08-01,1151.44,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
930,25,2,2015-08-01,355.67,2015,8,201508,286.225,373.91499999999996,Sin errores
931,25,3,2015-08-01,107.35,2015,8,201508,95.57250000000002,124.6575,Sin errores
932,25,4,2015-08-01,1010.71,2015,8,201508,948.70125,1251.79875,Sin errores
933,26,1,2015-08-01,1033.13,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
934,26,2,2015-08-01,340.05,2015,8,201508,286.225,373.91499999999996,Sin errores
935,26,3,2015-08-01,116.81,2015,8,201508,95.57250000000002,124.6575,Sin errores
936,26,4,2015-08-01,1040.16,2015,8,201508,948.70125,1251.79875,Sin errores
937,27,1,2015-08-01,1096.4,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
938,27,2,2015-08-01,348.45,2015,8,201508,286.225,373.91499999999996,Sin errores
939,27,3,2015-08-01,111.84,2015,8,201508,95.57250000000002,124.6575,Sin errores
940,27,4,2015-08-01,1107.27,2015,8,201508,948.70125,1251.79875,Sin errores
941,29,1,2015-08-01,1181.27,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
942,29,2,2015-08-01,355.36,2015,8,201508,286.225,373.91499999999996,Sin errores
943,29,3,2015-08-01,117.88,2015,8,201508,95.57250000000002,124.6575,Sin errores
944,29,4,2015-08-01,1140.63,2015,8,201508,948.70125,1251.79875,Sin errores
945,30,1,2015-08-01,1166.61,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
946,30,2,2015-08-01,303.35,2015,8,201508,286.225,373.91499999999996,Sin errores
947,30,3,2015-08-01,115.6,2015,8,201508,95.57250000000002,124.6575,Sin errores
948,30,4,2015-08-01,1146.39,2015,8,201508,948.70125,1251.79875,Sin errores
949,31,1,2015-08-01,1064.04,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
950,31,2,2015-08-01,324.31,2015,8,201508,286.225,373.91499999999996,Sin errores
951,31,3,2015-08-01,101.3,2015,8,201508,95.57250000000002,124.6575,Sin errores
952,31,4,2015-08-01,1021.95,2015,8,201508,948.70125,1251.79875,Sin errores
953,23,1,2015-08-01,1070.74,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
954,23,2,2015-08-01,326.35,2015,8,201508,286.225,373.91499999999996,Sin errores
955,23,3,2015-08-01,102.7,2015,8,201508,95.57250000000002,124.6575,Sin errores
956,23,4,2015-08-01,1071.46,2015,8,201508,948.70125,1251.79875,Sin errores
957,24,1,2015-08-01,1076.29,2015,8,201508,954.1362499999998,1247.7837500000003,Sin errores
958,24,2,2015-08-01,350.12,2015,8,201508,286.225,373.91499999999996,Sin errores
959,24,3,2015-08-01,100.65,2015,8,201508,95.57250000000002,124.6575,Sin errores
960,24,4,2015-08-01,1131.09,2015,8,201508,948.70125,1251.79875,Sin errores
961,18,1,2015-09-01,1036.1,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
962,18,2,2015-09-01,356.17,2015,9,201509,286.225,373.91499999999996,Sin errores
963,18,3,2015-09-01,102.78,2015,9,201509,95.57250000000002,124.6575,Sin errores
964,18,4,2015-09-01,1177.32,2015,9,201509,948.70125,1251.79875,Sin errores
965,1,1,2015-09-01,1003.2,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
966,1,2,2015-09-01,325.22,2015,9,201509,286.225,373.91499999999996,Sin errores
967,1,3,2015-09-01,101.07,2015,9,201509,95.57250000000002,124.6575,Sin errores
968,1,4,2015-09-01,1001.31,2015,9,201509,948.70125,1251.79875,Sin errores
969,2,1,2015-09-01,1174.46,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
970,2,2,2015-09-01,320.51,2015,9,201509,286.225,373.91499999999996,Sin errores
971,2,3,2015-09-01,101.84,2015,9,201509,95.57250000000002,124.6575,Sin errores
972,2,4,2015-09-01,1087.04,2015,9,201509,948.70125,1251.79875,Sin errores
973,3,1,2015-09-01,1179.92,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
974,3,2,2015-09-01,311.54,2015,9,201509,286.225,373.91499999999996,Sin errores
975,3,3,2015-09-01,105.26,2015,9,201509,95.57250000000002,124.6575,Sin errores
976,3,4,2015-09-01,1147.77,2015,9,201509,948.70125,1251.79875,Sin errores
977,4,1,2015-09-01,1180.94,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
978,4,2,2015-09-01,318.42,2015,9,201509,286.225,373.91499999999996,Sin errores
979,4,3,2015-09-01,116.41,2015,9,201509,95.57250000000002,124.6575,Sin errores
980,4,4,2015-09-01,1036.51,2015,9,201509,948.70125,1251.79875,Sin errores
981,5,1,2015-09-01,1090.12,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
982,5,2,2015-09-01,342.32,2015,9,201509,286.225,373.91499999999996,Sin errores
983,5,3,2015-09-01,103.5,2015,9,201509,95.57250000000002,124.6575,Sin errores
984,5,4,2015-09-01,1151.79,2015,9,201509,948.70125,1251.79875,Sin errores
985,6,1,2015-09-01,1053.95,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
986,6,2,2015-09-01,304.32,2015,9,201509,286.225,373.91499999999996,Sin errores
987,6,3,2015-09-01,111.01,2015,9,201509,95.57250000000002,124.6575,Sin errores
988,6,4,2015-09-01,1107.4,2015,9,201509,948.70125,1251.79875,Sin errores
989,7,1,2015-09-01,1006.64,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
990,7,2,2015-09-01,333.3,2015,9,201509,286.225,373.91499999999996,Sin errores
991,7,3,2015-09-01,113.51,2015,9,201509,95.57250000000002,124.6575,Sin errores
992,7,4,2015-09-01,1142.42,2015,9,201509,948.70125,1251.79875,Sin errores
993,8,1,2015-09-01,1106.86,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
994,8,2,2015-09-01,332.11,2015,9,201509,286.225,373.91499999999996,Sin errores
995,8,3,2015-09-01,101.46,2015,9,201509,95.57250000000002,124.6575,Sin errores
996,8,4,2015-09-01,1152.03,2015,9,201509,948.70125,1251.79875,Sin errores
997,9,1,2015-09-01,1116.25,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
998,9,2,2015-09-01,337.55,2015,9,201509,286.225,373.91499999999996,Sin errores
999,9,3,2015-09-01,107.71,2015,9,201509,95.57250000000002,124.6575,Sin errores
1000,9,4,2015-09-01,1009.78,2015,9,201509,948.70125,1251.79875,Sin errores
1001,10,1,2015-09-01,1017.74,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1002,10,2,2015-09-01,317.81,2015,9,201509,286.225,373.91499999999996,Sin errores
1003,10,3,2015-09-01,104.37,2015,9,201509,95.57250000000002,124.6575,Sin errores
1004,10,4,2015-09-01,1040.18,2015,9,201509,948.70125,1251.79875,Sin errores
1005,13,1,2015-09-01,1069.89,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1006,13,2,2015-09-01,308.68,2015,9,201509,286.225,373.91499999999996,Sin errores
1007,13,3,2015-09-01,113.5,2015,9,201509,95.57250000000002,124.6575,Sin errores
1008,13,4,2015-09-01,1188.16,2015,9,201509,948.70125,1251.79875,Sin errores
1009,15,1,2015-09-01,1135.83,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1010,15,2,2015-09-01,334.41,2015,9,201509,286.225,373.91499999999996,Sin errores
1011,15,3,2015-09-01,116.59,2015,9,201509,95.57250000000002,124.6575,Sin errores
1012,15,4,2015-09-01,1085.55,2015,9,201509,948.70125,1251.79875,Sin errores
1013,20,1,2015-09-01,1130.0,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1014,20,2,2015-09-01,358.0,2015,9,201509,286.225,373.91499999999996,Sin errores
1015,20,3,2015-09-01,117.67,2015,9,201509,95.57250000000002,124.6575,Sin errores
1016,20,4,2015-09-01,1103.66,2015,9,201509,948.70125,1251.79875,Sin errores
1017,17,1,2015-09-01,1188.08,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1018,17,2,2015-09-01,308.82,2015,9,201509,286.225,373.91499999999996,Sin errores
1019,17,3,2015-09-01,118.28,2015,9,201509,95.57250000000002,124.6575,Sin errores
1020,17,4,2015-09-01,1025.6,2015,9,201509,948.70125,1251.79875,Sin errores
1021,21,1,2015-09-01,1179.74,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1022,21,2,2015-09-01,306.57,2015,9,201509,286.225,373.91499999999996,Sin errores
1023,21,3,2015-09-01,117.02,2015,9,201509,95.57250000000002,124.6575,Sin errores
1024,21,4,2015-09-01,1185.52,2015,9,201509,948.70125,1251.79875,Sin errores
1025,22,1,2015-09-01,1016.86,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1026,22,2,2015-09-01,338.33,2015,9,201509,286.225,373.91499999999996,Sin errores
1027,22,3,2015-09-01,118.82,2015,9,201509,95.57250000000002,124.6575,Sin errores
1028,22,4,2015-09-01,1157.79,2015,9,201509,948.70125,1251.79875,Sin errores
1029,12,1,2015-09-01,1024.32,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1030,12,2,2015-09-01,314.46,2015,9,201509,286.225,373.91499999999996,Sin errores
1031,12,3,2015-09-01,116.81,2015,9,201509,95.57250000000002,124.6575,Sin errores
1032,12,4,2015-09-01,1095.91,2015,9,201509,948.70125,1251.79875,Sin errores
1033,14,1,2015-09-01,1175.22,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1034,14,2,2015-09-01,356.51,2015,9,201509,286.225,373.91499999999996,Sin errores
1035,14,3,2015-09-01,101.62,2015,9,201509,95.57250000000002,124.6575,Sin errores
1036,14,4,2015-09-01,1115.79,2015,9,201509,948.70125,1251.79875,Sin errores
1037,19,1,2015-09-01,1130.41,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1038,19,2,2015-09-01,331.41,2015,9,201509,286.225,373.91499999999996,Sin errores
1039,19,3,2015-09-01,113.22,2015,9,201509,95.57250000000002,124.6575,Sin errores
1040,19,4,2015-09-01,1147.0,2015,9,201509,948.70125,1251.79875,Sin errores
1041,16,1,2015-09-01,1138.37,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1042,16,2,2015-09-01,315.25,2015,9,201509,286.225,373.91499999999996,Sin errores
1043,16,3,2015-09-01,103.91,2015,9,201509,95.57250000000002,124.6575,Sin errores
1044,16,4,2015-09-01,1042.77,2015,9,201509,948.70125,1251.79875,Sin errores
1045,11,1,2015-09-01,1096.68,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1046,11,2,2015-09-01,346.52,2015,9,201509,286.225,373.91499999999996,Sin errores
1047,11,3,2015-09-01,108.54,2015,9,201509,95.57250000000002,124.6575,Sin errores
1048,11,4,2015-09-01,1161.61,2015,9,201509,948.70125,1251.79875,Sin errores
1049,25,1,2015-09-01,1151.96,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1050,25,2,2015-09-01,322.49,2015,9,201509,286.225,373.91499999999996,Sin errores
1051,25,3,2015-09-01,111.89,2015,9,201509,95.57250000000002,124.6575,Sin errores
1052,25,4,2015-09-01,1169.67,2015,9,201509,948.70125,1251.79875,Sin errores
1053,26,1,2015-09-01,1091.61,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1054,26,2,2015-09-01,344.71,2015,9,201509,286.225,373.91499999999996,Sin errores
1055,26,3,2015-09-01,107.03,2015,9,201509,95.57250000000002,124.6575,Sin errores
1056,26,4,2015-09-01,1104.61,2015,9,201509,948.70125,1251.79875,Sin errores
1057,27,1,2015-09-01,1112.03,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1058,27,2,2015-09-01,313.9,2015,9,201509,286.225,373.91499999999996,Sin errores
1059,27,3,2015-09-01,109.56,2015,9,201509,95.57250000000002,124.6575,Sin errores
1060,27,4,2015-09-01,1138.93,2015,9,201509,948.70125,1251.79875,Sin errores
1061,29,1,2015-09-01,1007.86,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1062,29,2,2015-09-01,306.76,2015,9,201509,286.225,373.91499999999996,Sin errores
1063,29,3,2015-09-01,108.91,2015,9,201509,95.57250000000002,124.6575,Sin errores
1064,29,4,2015-09-01,1177.84,2015,9,201509,948.70125,1251.79875,Sin errores
1065,30,1,2015-09-01,1021.92,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1066,30,2,2015-09-01,352.82,2015,9,201509,286.225,373.91499999999996,Sin errores
1067,30,3,2015-09-01,101.46,2015,9,201509,95.57250000000002,124.6575,Sin errores
1068,30,4,2015-09-01,1144.89,2015,9,201509,948.70125,1251.79875,Sin errores
1069,31,1,2015-09-01,1080.59,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1070,31,2,2015-09-01,350.49,2015,9,201509,286.225,373.91499999999996,Sin errores
1071,31,3,2015-09-01,119.97,2015,9,201509,95.57250000000002,124.6575,Sin errores
1072,31,4,2015-09-01,1093.55,2015,9,201509,948.70125,1251.79875,Sin errores
1073,23,1,2015-09-01,1068.7,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1074,23,2,2015-09-01,318.86,2015,9,201509,286.225,373.91499999999996,Sin errores
1075,23,3,2015-09-01,110.82,2015,9,201509,95.57250000000002,124.6575,Sin errores
1076,23,4,2015-09-01,1152.44,2015,9,201509,948.70125,1251.79875,Sin errores
1077,24,1,2015-09-01,1037.57,2015,9,201509,954.1362499999998,1247.7837500000003,Sin errores
1078,24,2,2015-09-01,339.16,2015,9,201509,286.225,373.91499999999996,Sin errores
1079,24,3,2015-09-01,113.99,2015,9,201509,95.57250000000002,124.6575,Sin errores
1080,24,4,2015-09-01,1108.06,2015,9,201509,948.70125,1251.79875,Sin errores
1081,18,1,2015-10-01,1120.5,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1082,18,2,2015-10-01,323.5,2015,10,201510,286.225,373.91499999999996,Sin errores
1083,18,3,2015-10-01,103.02,2015,10,201510,95.57250000000002,124.6575,Sin errores
1084,18,4,2015-10-01,1116.14,2015,10,201510,948.70125,1251.79875,Sin errores
1085,1,1,2015-10-01,1089.97,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1086,1,2,2015-10-01,330.43,2015,10,201510,286.225,373.91499999999996,Sin errores
1087,1,3,2015-10-01,103.73,2015,10,201510,95.57250000000002,124.6575,Sin errores
1088,1,4,2015-10-01,1082.03,2015,10,201510,948.70125,1251.79875,Sin errores
1089,2,1,2015-10-01,1098.35,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1090,2,2,2015-10-01,313.69,2015,10,201510,286.225,373.91499999999996,Sin errores
1091,2,3,2015-10-01,113.32,2015,10,201510,95.57250000000002,124.6575,Sin errores
1092,2,4,2015-10-01,1128.94,2015,10,201510,948.70125,1251.79875,Sin errores
1093,3,1,2015-10-01,1045.2,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1094,3,2,2015-10-01,311.75,2015,10,201510,286.225,373.91499999999996,Sin errores
1095,3,3,2015-10-01,106.03,2015,10,201510,95.57250000000002,124.6575,Sin errores
1096,3,4,2015-10-01,1183.76,2015,10,201510,948.70125,1251.79875,Sin errores
1097,4,1,2015-10-01,1138.04,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1098,4,2,2015-10-01,341.67,2015,10,201510,286.225,373.91499999999996,Sin errores
1099,4,3,2015-10-01,108.04,2015,10,201510,95.57250000000002,124.6575,Sin errores
1100,4,4,2015-10-01,1185.4,2015,10,201510,948.70125,1251.79875,Sin errores
1101,5,1,2015-10-01,1085.74,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1102,5,2,2015-10-01,321.75,2015,10,201510,286.225,373.91499999999996,Sin errores
1103,5,3,2015-10-01,110.53,2015,10,201510,95.57250000000002,124.6575,Sin errores
1104,5,4,2015-10-01,1108.82,2015,10,201510,948.70125,1251.79875,Sin errores
1105,6,1,2015-10-01,1028.32,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1106,6,2,2015-10-01,304.55,2015,10,201510,286.225,373.91499999999996,Sin errores
1107,6,3,2015-10-01,119.08,2015,10,201510,95.57250000000002,124.6575,Sin errores
1108,6,4,2015-10-01,1108.47,2015,10,201510,948.70125,1251.79875,Sin errores
1109,7,1,2015-10-01,1169.98,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1110,7,2,2015-10-01,337.35,2015,10,201510,286.225,373.91499999999996,Sin errores
1111,7,3,2015-10-01,111.25,2015,10,201510,95.57250000000002,124.6575,Sin errores
1112,7,4,2015-10-01,1189.02,2015,10,201510,948.70125,1251.79875,Sin errores
1113,8,1,2015-10-01,1007.63,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1114,8,2,2015-10-01,321.32,2015,10,201510,286.225,373.91499999999996,Sin errores
1115,8,3,2015-10-01,113.25,2015,10,201510,95.57250000000002,124.6575,Sin errores
1116,8,4,2015-10-01,1049.19,2015,10,201510,948.70125,1251.79875,Sin errores
1117,9,1,2015-10-01,1048.5,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1118,9,2,2015-10-01,328.49,2015,10,201510,286.225,373.91499999999996,Sin errores
1119,9,3,2015-10-01,112.93,2015,10,201510,95.57250000000002,124.6575,Sin errores
1120,9,4,2015-10-01,1161.4,2015,10,201510,948.70125,1251.79875,Sin errores
1121,10,1,2015-10-01,1019.23,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1122,10,2,2015-10-01,303.59,2015,10,201510,286.225,373.91499999999996,Sin errores
1123,10,3,2015-10-01,100.22,2015,10,201510,95.57250000000002,124.6575,Sin errores
1124,10,4,2015-10-01,1175.06,2015,10,201510,948.70125,1251.79875,Sin errores
1125,13,1,2015-10-01,1068.69,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1126,13,2,2015-10-01,305.48,2015,10,201510,286.225,373.91499999999996,Sin errores
1127,13,3,2015-10-01,108.52,2015,10,201510,95.57250000000002,124.6575,Sin errores
1128,13,4,2015-10-01,1171.4,2015,10,201510,948.70125,1251.79875,Sin errores
1129,15,1,2015-10-01,1001.29,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1130,15,2,2015-10-01,327.68,2015,10,201510,286.225,373.91499999999996,Sin errores
1131,15,3,2015-10-01,105.74,2015,10,201510,95.57250000000002,124.6575,Sin errores
1132,15,4,2015-10-01,1010.35,2015,10,201510,948.70125,1251.79875,Sin errores
1133,20,1,2015-10-01,1079.49,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1134,20,2,2015-10-01,349.92,2015,10,201510,286.225,373.91499999999996,Sin errores
1135,20,3,2015-10-01,119.35,2015,10,201510,95.57250000000002,124.6575,Sin errores
1136,20,4,2015-10-01,1068.14,2015,10,201510,948.70125,1251.79875,Sin errores
1137,17,1,2015-10-01,1160.32,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1138,17,2,2015-10-01,359.16,2015,10,201510,286.225,373.91499999999996,Sin errores
1139,17,3,2015-10-01,110.5,2015,10,201510,95.57250000000002,124.6575,Sin errores
1140,17,4,2015-10-01,1133.23,2015,10,201510,948.70125,1251.79875,Sin errores
1141,21,1,2015-10-01,1151.28,2015,10,201510,954.1362499999998,1247.7837500000003,Sin errores
1142,21,2,2015-10-01,347.02,2015,10,201510,286.225,373.91499999999996,Sin errores
1143,21,3,2015-10-01,112.98,2015,10,201510,95.57250000000002,124.6575,Sin errores
1144,21,4,2015-10-01,1178.83,2015,10,201510,948.70125,1251.79875,Sin errores
